audio	sentence	gender	gender_domain	duration
221029-154453_nya_394_elicit_31	mwana wovala shati yoyera jeans ya blue ndi nsapato za pinki wopindika kuyang ana cacti ndi zomera 	M	1	6.942
221029-154453_nya_394_elicit_32	kagalu kakang ono kabulauni kaima panjira pafupi ndi mitengo yamatabwa ndi lilime lake 	M	1	7.214
221029-154453_nya_394_elicit_33	mayi wovala magalasi ovala malaya oyera ndi kabudula wakhaki ali ndi chala pakamwa pake atanyamula mabuku awiri kudzanja lake lamanzere 	M	1	10.549
221029-154453_nya_394_elicit_34	bambo wina yemwe ali ndi chipewa nsapato komanso mathalauza abulauni akuimba violin panja kutsogolo kwa nyumba yakuda 	M	1	9.052
221029-154453_nya_394_elicit_35	mwana ali pampando wakhanda atavala beanie yofiira yomwe imanena kuti chikondi 	M	1	8.371
221029-154453_nya_394_elicit_36	chithunzi chamsewu pakati pa msewu ndi nyumba 	M	1	3.856
221029-154453_nya_394_elicit_37	mayiyo anatsamira n kutenga chakudya m mbale yake 	M	1	4.719
221029-154453_nya_394_elicit_38	ana ovala zonyezimira zofiira zoyera ndi zagolide akuvina paparade 	M	1	6.261
221029-154453_nya_394_elicit_39	ana awiri akusewera m chipinda chogona chokonzedwa bwino ndi mashelefu a mabuku chojambula cha dora the explorer ndi bedi lokhala ngati chinyumba chongopeka 	M	1	14.429
221029-154453_nya_394_elicit_40	amuna three akhungu lakuda awiri opanda malaya ali pamalo audzu ndi mitengo yomwazika mozungulira 	M	1	8.53
221029-154453_nya_394_elicit_41	khamu la anthu okaona malo anasonkhana padoko ndipo ngalawayo evergreen kumbuyo kwake 	M	1	9.301
221029-154453_nya_394_elicit_42	mwamuna wachikulire waimirira atamanga unyolo wokometsera m khosi mwake ndi nthenga m tsitsi 	M	1	9.301
221029-154453_nya_394_elicit_43	mwana wamng ono akuyamwa chala chake chachikulu akugona ndi bulangete lapinki pampando wamitundumitundu 	M	1	9.211
221029-154453_nya_394_elicit_44	crane ikunyamula anthu awiri m nyumba yofufuta ndi njerwa pomwe anthu ena awiri akuyang ana 	M	1	7.804
221029-154453_nya_394_elicit_45	bambo wokalamba wandevu akulima nthaka ndi pulawo yamatabwa wamba yokhala ndi mpanda wamatabwa komanso nkhokwe yakale kumbuyo kwake 	M	1	12.432
221029-154453_nya_394_elicit_46	hatchi yoyera yokhala ndi wokwera mu jekete ya buluu yobiriwira ndi yofiirira ndi chisoti chokhala ndi mathalauza a khaki ndi nsapato zakuda podumpha tchire 	M	1	14.565
221029-154453_nya_394_elicit_47	ana atatu aamuna amasewera mpira wa mbendera pamalo audzu pafupi ndi madzi 	M	1	7.872
221029-154453_nya_394_elicit_48	anyamata awiri pa boti kapena papulatifomu nthawi ya masika kapena chilimwe mmodzi wa iwo akukonzekera kuponya mpira 	M	1	10.368
221029-154453_nya_394_elicit_49	mwamuna wina wovala malaya oyera akusankha zobiriwira m bokosi la panja pa msika uku atanyamula mtanga wabuluu m dzanja limodzi 	M	1	13.544
221023-170816_nya_394_elicit_0	ana angapo akusewera hockey pamagulu otsutsana ndikuyesera kugoletsa chigoli 	M	1	8.53
221023-170816_nya_394_elicit_1	mnyamata wovala suti akuyang ana kwambiri pamayendedwe ake ndi chizindikiro chamtendere m mlengalenga 	M	1	9.301
221023-170816_nya_394_elicit_2	mwamuna wovala zakuda ndi mkazi wovala jekete lachipewa akuyang ana malaya m sitolo 	M	1	7.986
221023-170816_nya_394_elicit_3	mayi wina atavala juzi lakuda jinzi ya buluu komanso nsapato zazitali zazitali zagolide akuyang ana malonda pawindo lakutsogolo kwa sitolo 	M	1	12.455
221023-170816_nya_394_elicit_4	mayi wina yemwe wavala diresi lofiira ndi magalasi adzuwa akuyankhula pa foni yam manja 	M	1	8.78
221023-170816_nya_394_elicit_5	wokwera panjingayo amathamanga ndi njinga yake yofiyira pomwe wina amamupeza onse atavala zovala zobiriwira komanso zipewa zakuda 	M	1	11.638
221023-170816_nya_394_elicit_6	mtsikana wina wovala malaya otuwa komanso chipewa cha chigaza cha pinki waima m khichini akukunkhulira chakudya m poto 	M	1	10.663
221023-170816_nya_394_elicit_7	bambo wina ataima mumsewu atanyamula chikwama chachikulu pamsana ndipo atanyamula zikwama zambiri zogulira zinthu m manja mwake 	M	1	11.207
221023-170816_nya_394_elicit_8	oyendetsa njinga zamoto awiri akukwera tandom pa biek mumsewu 	M	1	6.261
221023-170816_nya_394_elicit_9	mnyamata wovala malaya abuluu mathalauza owala chisoti choyera komanso ma skate otsetsereka a m mizere akujambulidwa akuchita zamatsenga ndi mawonekedwe okongola akumwamba a buluu 	M	1	15.994
221023-170816_nya_394_elicit_10	chochitika chomwe maimidwe akhazikitsidwa ndi gulu lalikulu la anthu kukopeka zimachitika kunja 	M	1	9.891
221023-170816_nya_394_elicit_11	gulu lopalasa likuthamangira kutsogolo ndi chisonkhezero cha mtsogoleri wawo patsogolo pa bwato 	M	1	10.844
221023-170816_nya_394_elicit_12	gulu la amuna asanu ndi awiri akuyenda ndi kuyimirira pamalo a konkire 	M	1	6.034
221023-170816_nya_394_elicit_13	mwamuna watsitsi lalifupi kwambiri ndi malaya obiriwira owonetsa nyundo yaikulu 	M	1	6.465
221023-170816_nya_394_elicit_14	mnyamata wovala malaya akulu kwambiri amakhala panja pashopu pafupi ndi mulu wa nsapato zatsopano 	M	1	8.553
221023-170816_nya_394_elicit_15	anyamata atatu akhala pansi n kumaonerera kapena kumvetsera munthu wina kapena chinachake 	M	1	7.827
221023-170816_nya_394_elicit_16	ana ang onoang ono awiri mnyamata ndi mtsikana akuyenda mumsewu wamatabwa m nkhalangomo 	M	1	8.326
221023-170816_nya_394_elicit_17	pali sitolo yotseguka ya abarrotes mexico ndipo bambo waima kutsogolo kwake 	M	1	8.621
221023-170816_nya_394_elicit_18	mwana wamng ono atavala malaya a pokemon ndikugwira bokosi kunja kwa tawuni 	M	1	8.53
221023-170816_nya_394_elicit_19	mkazi wokongola mu malaya ofiira ndi siketi ya denim ali pafupi kumasula mpira wa lalanje mumsewu wa bowling 	M	1	11.321
221023-170816_nya_394_elicit_20	madzi abuluu kwambiri okhala ndi nyumba zosanjikizana m mphepete mwa nyanja ndi gulu la anthu m mabwato okhala ndi zopalasa 	M	1	12.251
221023-170816_nya_394_elicit_21	kamnyamata kakang ono kamene kali padziwe akupereka chala chachikulu ku kamera pamene wina akusambira 	M	1	9.642
221023-170816_nya_394_elicit_22	mnyamata akusewera skateboard pachitoliro chapakati pomwe mnyamata wina akuwonera ali pamwamba 	M	1	8.78
221023-170816_nya_394_elicit_23	bamboyo akutembenuka ndi funde pabwalo lake losambira 	M	1	5.036
221023-170816_nya_394_elicit_24	wapolisi akuthandiza wachinyamata wochita zionetsero kuti achoke pansi pomwe wochita ziwonetserozo akutsutsa thandizo lake 	M	1	11.026
221023-170816_nya_394_elicit_25	gulu la anthu ochita ziwonetsero mumsewu akugwedeza zikwangwani komanso mbendera yofiira ndi baluni yoyera 	M	1	10.776
221023-170816_nya_394_elicit_26	mnyamata yemwe ali ndi mpango wofiira pankhope ndiye cholinga chake chachikulu pomwe anthu ovala zida zodzitetezera ali kumbuyo 	M	1	11.752
221023-170816_nya_394_elicit_27	kamwana kakang ono kajasi kakudutsa m masamba akufa pafupi ndi msewu 	M	1	7.123
221023-170816_nya_394_elicit_28	galu wakuda ndi woyera akudumpha pamwamba pa thanthwe pampikisano 	M	1	6.783
221023-170816_nya_394_elicit_29	khamu la anthu likuyang ana gulu la amuna ovala masuti ovala zikwama akuyenda mwadongosolo mumsewu motsogozedwa ndi mayi wina atanyamula chikwangwani 	M	1	12.478
221023-170816_nya_394_elicit_30	mtsikana wina wakhala pa benchi yamatabwa atanyamula nsapato yokhala ndi njinga yabuluu kutsogolo 	M	1	9.982
221023-170816_nya_394_elicit_31	galu wakuda akununkhiza pansi pafupi ndi madzi 	M	1	5.082
221023-170816_nya_394_elicit_32	osewera awiri a hockey akulowerana pa ayezi 	M	1	5.104
221023-170816_nya_394_elicit_33	amuna awiri ovala zipewa zofiira akuphika ndikugawira chakudya chowotcha m bwato 	M	1	8.689
221023-170816_nya_394_elicit_34	bambo akumwetulira atatsamira patebulo lomwe lili ndi chotengera cha phulusa pamwamba pake 	M	1	8.462
221023-170816_nya_394_elicit_35	solo ya nsapato yofiira ya mtsikana imawonetsedwa pamene mpira wa mpira ukuwuluka mumlengalenga 	M	1	10.3
221023-170816_nya_394_elicit_36	galu wakuda akutsatira galu wabulauni yemwe wanyamula mbale yabulauni kudutsa m munda waudzu 	M	1	9.574
221023-170816_nya_394_elicit_37	amuna asanu awiri atakhala ndi atatu ataimirira akuyang ana uku ndi uku 	M	1	9.301
221023-170816_nya_394_elicit_38	munthu waima kutsogolo kwa ndodo zofiira pofuna kumenya mpira 	M	1	5.989
221023-170816_nya_394_elicit_39	atsikana awiri ovala madiresi aafupi akuyenda pafupi ndi galimoto pamene wina wanyamula chikwama chachikulu cha hand bag 	M	1	10.753
221023-170816_nya_394_elicit_40	amuna awiri onse ali ndi magalasi ovala malaya amizeremizere ali kukhitchini akukonza chakudya ndikuchapa 	M	1	10.3
221023-170816_nya_394_elicit_41	ana anayi aliyense akupanga mlatho wochitira masewera olimbitsa thupi m manja ndi kumapazi 	M	1	9.801
221023-170816_nya_394_elicit_42	mtsikana akukwera njinga ndipo aliyense akuthamangira pafupi naye mu mzinda 	M	1	7.055
221023-170816_nya_394_elicit_43	gulu la anthu mwina achibale litakhala pansi likusewera mawu ofanana ndi scrabble 	M	1	8.689
221023-170816_nya_394_elicit_44	wopalasa mphepo akusambira m madzi ndi dzanja lake lotambasula 	M	1	6.828
221023-170816_nya_394_elicit_45	ana akuda akusewera masewera mwina pofuna kuopseza wina ndi manja alalanje ndikuwona kuti akubwera kudzakutengani monga ena akumwetulira kumbuyo 	M	1	14.497
221023-170816_nya_394_elicit_46	bambo wina akukoka njinga yamoto kwinaku akuonedwa ndi gulu la anthu 	M	1	6.443
221023-170816_nya_394_elicit_47	bambo wina wovala yunifolomu yoyera akufuna kuwomba mfuti koma amuna awiri ovala zakuda akuyesa kumutsekereza 	M	1	10.912
221023-170816_nya_394_elicit_48	ana atatu ali muhema awiri a blondes ali pansi pa bulangeti lowala la magenta ndipo mwana watsitsi labulauni akuyang ana kamera 	M	1	12.16
221023-170816_nya_394_elicit_49	mayi wina atavala nsonga yofiirira akuyenda panjinga pakati pa mizati iwiri ya miyala 	M	1	9.052
221111-234816_nya_626_elicit_3	mnyamata wakwera njonjo ya blue ndi yellow merry go round ndi dzanja la mwamuna wamkulu kutsogolo 	F	0	8.598
221111-234816_nya_626_elicit_4	bambo ovala malaya oyera ndi akabudula a khaki akupsompsona mwachikondi mwana wawo yemwe amamuwona atavala malaya ofiira akuda ndi mathalauza a denim pamutu pamene akukhala chete atakhala pakhomo la galimoto 	F	0	21.893
221111-234816_nya_626_elicit_5	kamwana kakang ono ka jekete yofiira akuwonetsa zoseweretsa zake pomwe mwamuna wamkulu wovala malaya oyera akuwoneka akuyendetsa galimotoyo 	F	0	16.153
221111-234816_nya_626_elicit_6	ma raft awiri amtundu wa buluu akuwombana pamadzi oyera 	F	0	6.148
221111-234816_nya_626_elicit_7	galu wa bulauni akudumpha panjira yotchinga m chipinda 	F	0	5.717
221111-234816_nya_626_elicit_8	wothamanga mumsewu akutsetsereka motsetsereka kwambiri ndipo kumbuyo kwake kuli phiri 	F	0	8.712
221111-234816_nya_626_elicit_9	galu amabisala muudzu wautali m mphepete mwa nyanja 	F	0	6.216
221111-234816_nya_626_elicit_10	mayi wina wachiafirika waku america wovala malalanje akumenya mpira wa tenisi ndi racquet 	F	0	9.551
221111-234816_nya_626_elicit_11	amuna awiri omwe akuthamanga ndi zizindikiro zokhala ndi manambala pamalaya awo akuyesa kulumpha chipika chomwe chili panjira yawo 	F	0	13.703
221111-234816_nya_626_elicit_15	anthu ena ayima m chipinda mozungulira desiki yozungulira yolandirira alendo 	F	0	9.551
221111-234816_nya_626_elicit_16	mayi wina wa ku america waku africa akutsamira uku atanyamula racket ya tennis 	F	0	7.441
221111-234816_nya_626_elicit_17	mayi akuyang ana mokayikira yemwe akumujambula iye ndi atsikana atatu omwe ali panja 	F	0	11.207
221111-234816_nya_626_elicit_19	galu wabulauni wovala kolala walalanje akudumpha kuti agwire mpira wamitundu yowala 	F	0	8.394
221111-234816_nya_626_elicit_20	mwana wamng ono wanyamula mpira wa pinki wa ulusi 	F	0	6.034
221111-234816_nya_626_elicit_21	parade of cheerleaders ovala yunifolomu yakuda pinki ndi yoyera 	F	0	6.284
221111-234816_nya_626_elicit_22	mkwati ndi mkwatibwi kudumphira wina ndi mzake manja atatambasula 	F	0	10.436
221111-234816_nya_626_elicit_23	mnyamatayo wavala malaya abuluu ndipo mtsikanayo wavala zakuda 	F	0	6.534
221111-234816_nya_626_elicit_25	amuna awiri ovala ma jekete achikasu amtundu wa neon akwera pamahatchi awiri abulauni mumsewu pafupi ndi bedi la maluwa achikasu owala 	F	0	15.767
221111-234816_nya_626_elicit_27	munthu watsitsi lofiira ndi malaya akuda waima panja akulankhula ndi manja ndi manja 	F	0	8.984
221111-234816_nya_626_elicit_28	munthu wovala malaya achikasu amakhala m mphepete mwa thanthwe akuyang ana pansi 	F	0	8.076
221111-234816_nya_626_elicit_30	wosewera mpira wa tenesi yemwe wavala chovala chobiriwira kumutu ali wokonzeka kumenya mpira 	F	0	9.165
221111-234816_nya_626_elicit_31	bambo wina wovala malaya apinki ndi achikasu komanso chomangira chabuluu kumutu ali ndi mpikisano wamasewera a tenisi ali chilili chotsegula kukamwa 	F	0	16.72
221111-234816_nya_626_elicit_32	mnyamata akumenya mpira wa tenisi ndi racket yakuda ndi yachikasu 	F	0	5.785
221111-234816_nya_626_elicit_34	mnyamata wovala malaya a new york mets atakhala pa chidole chamoto cha harly davison pa bwalo la tennis 	F	0	8.78
221111-234816_nya_626_elicit_35	anthu angapo ali papaki akuwonera masewera a chess omwe akuseweredwa ndi zidutswa zazikulu 	F	0	11.094
221111-234816_nya_626_elicit_36	gulu la akavalo ndi okwera akusewera polo pa udzu 	F	0	7.237
221111-234816_nya_626_elicit_37	gulu la anthu litakhala pansi pa mtengo wamaluwa wa pinki ndi woyera womwe uli ndi udzu 	F	0	8.712
221111-234816_nya_626_elicit_38	bambo wina atanyamula chitenje akuyang ana chapatali ndi dzanja lake pakamwa 	F	0	9.165
221111-234816_nya_626_elicit_40	wosewera mpira wa tennis akumenya mpira ndi racquet yake pomwe ena amawonera masewerawo 	F	0	9.483
221111-234816_nya_626_elicit_41	mnyamata wina wothamanga wavala thukuta la teaal ndi malaya amtundu wa nike ndipo ali ndi racket ya tenisi 	F	0	9.097
221111-234816_nya_626_elicit_42	bambo wina akumenya mpira wa tenesi pa mpikisano wa akatswiri 	F	0	8.008
221111-234816_nya_626_elicit_43	munthu amene wanyamula chiwalo cha tenisi akumenya mpira wachikaso 	F	0	6.102
221111-234816_nya_626_elicit_45	mnyamata wamng ono wovala malaya abuluu ndi chisoti chofiira atakwera njinga m mphepete mwa msewu 	F	0	8.28
221111-234816_nya_626_elicit_46	mwana watsitsi komanso wamaso abuluu wanyamula ndege yamatabwa m manja mwake 	F	0	10.254
221111-234816_nya_626_elicit_47	bambo wina akuwoloka msewu pakati pa galimoto yowala kwambiri ndi taxi yachikasu yokhala ndi basiketi yomangidwa ndi zingwe zonyamulira katundu wake 	F	0	15.109
221111-234816_nya_626_elicit_48	amuna angapo akusewera mpira wa basketball ku paki usiku 	F	0	6.216
221111-234816_nya_626_elicit_49	gulu la anthu akuyang ana nyumba yokongola kwambiri 	F	0	5.717
221023-203406_nya_510_elicit_5	ogwira ntchito yoyeretsa omwe akugwira ntchito pa ngozi mumsewu 	M	1	6.942
221023-203406_nya_510_elicit_8	anthu awiri atavala mipango pankhope pawo wina ali ndi lipenga loomba 	M	1	8.802
221023-203406_nya_510_elicit_9	galuyo ali m chipale chofewa kutsogolo kwa mitengo ina 	M	1	6.624
221023-203406_nya_510_elicit_15	azimayi omwe amafanana akusewera pabwalo 	M	1	5.172
221023-203406_nya_510_elicit_16	osewera awiri a basketball atagona pansi pa bwalo la basketball pomwe osewera ena adawazungulira 	M	1	10.368
221023-203406_nya_510_elicit_20	azimayi atatu ovala mwaluso ndi mwamuna aimilira akukambirana 	M	1	7.26
221023-203406_nya_510_elicit_21	mkazi wa blond akuyankhula pa malo otchedwa holiday stars project kutsogolo kwa khoma la buluu lomwe limati university of illinois springfield 	M	1	11.457
221023-203406_nya_510_elicit_23	mayi wina wokhala ndi ponytail ndi mkazi wina wa jekete labulauni apereka ndalama zoyendetsera chakudya 	M	1	9.46
221023-203406_nya_510_elicit_28	bambo wina atavala top yoyera ya tanki komanso jinzi akuvina ndi mayi yemwe wavala chubu top siketi yoyera yoyera komanso nsapato zakuda 	M	1	14.111
221023-203406_nya_510_elicit_31	bambo wa masharubu ndi ndevu zabulauni wavala malaya amaluwa a lalanje ndi abuluu akuvina 	M	1	9.642
221023-203406_nya_510_elicit_34	galu wabulauni akudumphira pamwamba pa galu wamng ono woyera ndipo pansi pali mpira wokongola 	M	1	9.823
221023-203406_nya_510_elicit_36	mayi wovala magalasi ndi tsitsi lalifupi la blond wanyamula mwana wakhanda m chipinda chachipatala 	M	1	9.528
221023-203406_nya_510_elicit_37	mtsikana wonyezimira mu bikini yamaluwa akusambira m madzi akuda abuluu 	M	1	8.394
221023-203406_nya_510_elicit_38	winawake wovala thukuta lakuda ndi jinzi akudumphira mumlengalenga pagombe pomwe munthu wogwada atavala jinzi ndi jekete yakuda akutenga chithunzi 	M	1	16.516
221023-203406_nya_510_elicit_40	bambo wina wovala malaya alalanje waima pafupi ndi katsamba ka mphika m kati mwa nyumba 	M	1	9.778
221023-203406_nya_510_elicit_41	anthu angapo ovala malaya ndi ma jekete atanyamula moyandikana m sitolo yayikulu akudikirira pamzere 	M	1	9.71
221023-203406_nya_510_elicit_42	anthu angapo akutsamira m mbali mwa mlatho akuyang ana m madzimo 	M	1	7.033
221023-203406_nya_510_elicit_46	mwamuna wa tsitsi lakuda akuyang ana mbale ya mavwende yomwe mkazi wa tsitsi lofiirira akugwira 	M	1	9.801
221023-203406_nya_510_elicit_49	mwana akutenga kena kake pa desiki lake m kalasi mwake mulibe kanthu 	M	1	7.668
221101-125835_nya_394_elicit_0	mayi wa ku asia akuyenda kudutsa mumsewu 	M	1	3.698
221101-125835_nya_394_elicit_1	galu woyera akuthamanga m madzi n kupita m mphepete mwa nyanja 	M	1	5.581
221101-125835_nya_394_elicit_2	galu akudumpha kuchoka kumpanda ndipo galu wina akudumpha udzu kumbuyo kwake 	M	1	6.579
221101-125835_nya_394_elicit_3	galu mmodzi yemwe akuoneka kuti wayima m mphepete mwa mpanda amakumana ndi anzake atatu kumbuyo kwa nyumbayo 	M	1	8.825
221101-125835_nya_394_elicit_4	mayi wina atavala jekete akuyang ana foni yake yam manja kwinaku akuyang ana mwana 	M	1	5.603
221101-125835_nya_394_elicit_5	wosewera mpira akuyesa kumenya mpira pamene wotsutsana naye akuthamanga kumbuyo kwake 	M	1	6.806
221101-125835_nya_394_elicit_6	mayi wina amakhala m chipinda n kumatsuka tsitsi lake lopaka utoto lomwe linali lofiira 	M	1	8.303
221101-125835_nya_394_elicit_7	pamene anthu akukonza malo kumbuyo kwake mwamuna wina wavala magolovesi ataima pafupi ndi thabwa 	M	1	7.554
221101-125835_nya_394_elicit_8	mnyamata wokwera njinga yamoto akugona kumbuyo ndi mapazi ake mmwamba pamwamba pa zogwirira ntchito pamwamba pa mlengalenga wotuwa 	M	1	10.776
221101-125835_nya_394_elicit_9	mtsikana watsitsi loyera atavala chisoti cha njinga t shirt yakuda yolembedwa kuti twizzlers ndi mkanda wosindikizidwa wa galu m khosi mwake 	M	1	13.635
221101-125835_nya_394_elicit_10	woyendetsa njinga yamapiri atavala chisoti chakuda ndi malaya akuyenda 	M	1	5.944
221101-125835_nya_394_elicit_11	wosewera mpira amathamanga ndi mpira kuthamangitsidwa ndi mamembala a timu yotsutsana 	M	1	6.42
221101-125835_nya_394_elicit_12	wosewera mpira amadumpha kuti akagwire mpira pomwe ena akuthamangira kwa iye 	M	1	6.647
221101-125835_nya_394_elicit_13	wosewera mpira waku america wovala za brown akulimbana ndi wosewera wovala zoyera yemwe akuthamanga ndi mpira 	M	1	9.551
221101-125835_nya_394_elicit_14	mayi wina wa ku asia yemwe wavala zovala zamitundu yowala kwambiri akuimba zida zoimbira 	M	1	8.008
221101-125835_nya_394_elicit_15	nyengo ikusintha mwachiwonekere ndi mtundu wa masamba omwe akugwa kuchokera kumitengo monga mnyamata wa jeans ndi t sheti yakuda amagwiritsa ntchito zokongoletsera zokongoletsera za nyumba kuti azichita kukoka 	M	1	19.08
221101-125835_nya_394_elicit_16	wosewera mpira wovala yunifolomu yoyera ndi yakuda akuyesa kugwira baseball 	M	1	6.148
221101-125835_nya_394_elicit_17	wokwera panjinga wamwamuna atavala chisoti ali panjinga yake ndikuloza kamera 	M	1	7.055
